tagID,tagValue
4545,boys like girls
4546,brand new
4547,fl
4548,spaccaculi
4549,christian alvestam
4550,russian melodic death metal
4551,russian metal
4552,emo rock
4553,awesome track
4554,atb
4555,pompa xd
4556,mbrother
4557,polish music
4558,loneliness after dusk
4559,ghost in the shell
4560,japanese music
4561,awogahd
4562,boston
4563,gothic pop
4564,nina
4565,aretha franklin
4566,nina tolins
4567,ninasings
4568,ledzepplin
4569,tina turner
4570,maroon 5
4571,elisa hale
4572,magicsong
4573,style
4574,sing
4575,rocketeriarecords
4576,ashley simpson
4577,liarliar
4578,pat benitar
4579,rebel with a cause
4580,ninatolins
4581,jonny lang
4582,sexy baby
4583,patbenitar
4584,therunaways
4585,etta james
4586,newalbum
4587,jazzmine sullivan
4588,gwenstefanie
4589,rocketeria records
4590,random songs
4591,prince
4592,hubert kah
4593,my darling
4594,pokemon
4595,old school kircore
4596,arcady
4597,alcohol
4598,ed banger
4599,hooooooooot
4600,powerful voice
4601,show woman
4602,gritos ressussitadores de mortos
4603,my favorite albums
4604,basic pop
4605,porcaria viciante
4606,best ever
4607,insane tracks
4608,great dancers
4609,great bands
4610,great colaboration
4611,quality pop
4612,too good for american idol
4613,exttravasa
4614,great singers
4615,quero apertar esses peitos
4616,best dj
4617,best dancer ever
4618,it could be so much better
4619,if this were a pokemon i would catch it
4620,chiclete
4621,eurovision song contest
4622,polskie
4623,polish soul
4624,esc
4625,saz
4626,oud
4627,turkish folk
4628,jewish
4629,tamamen ozgun
4630,middle east
4631,middle eastern elements
4632,kurdish
4633,kurdish folk
4634,female voice
4635,best composer
4636,afro-beat
4637,progressive middle east folk
4638,oriental jazz
4639,iran
4640,kora
4641,farsi
4642,turkish influence
4643,nazim hikmet poems
4644,zeki colas
4645,smallville
4646,buffy
4647,privileged
4648,couples
4649,chuck
4650,friday night lights
4651,roswell
4652,veronica mars
4653,the oc
4654,criminal minds
4655,vampire diaries
4656,kotoko lament
4657,day after tomorrow - stay in my heart
4658,zard - hero
4659,yui - life
4660,false grind
4661,doom
4662,evil
4663,doomviolence
4664,cardboard city
4665,cairns
4666,sotu
4667,iamx
4668,hourglass
4669,oh well
4670,middle eastern
4671,percussion
4672,saidi
4673,traditional egyptian folk
4674,disneychannel
4675,tus ojos
4676,passado
4677,tal vez
4678,kudai
4679,nx zero pop rock novo
4680,pop rock cover pop dance identidade
4681,gta iv
4682,musica brasileira
4683,stronda music
4684,stronda
4685,baile funk
4686,sertaneja
4687,gabriela
4688,ferinhas
4689,bds no coracao papitho
4690,feel-good
4691,yiruma
4692,steve barakatt
4693,dishwalla
4694,life in the city
4695,j-cuties
4696,asian mash ups
4697,mash ups
4698,neo bitch in training
4699,featurings
4700,-the mind trip
4701,infinity b-day megamix
4702,the power rangers of pop
4703,queer songs
4704,club mixes
4705,paradoxal songs
4706,addicts
4707,pure fucking metal
4708,progressive thrash metal
4709,technical brutal death metal
4710,pathogrind
4711,russian folk metal
4712,groovy death metal
4713,gaycore
4714,dbz
4715,finnish folk metal
4716,experimental black metal
4717,atmospheric doom
4718,blackened thrash
4719,medieval black metal
4720,folk viking metal
4721,creed
4722,guns n'roses
4723,legião urbana
4724,renato russo
4725,indian
4726,my fav songs
4727,skins
4728,best serie ever
4729,female gothic
4730,lyrical
4731,pop bizarre
4732,acousmatic
4733,jam band
4734,david guetta
4735,david archuleta
4736,kris allen
4737,colbie caillat
4738,manoela gavassi
4739,capricho
4740,new romantics
4741,excellent synth work
4742,orgasmic
4743,i want back to the 80s
4744,pure genius
4745,steven strange
4746,tik and tok
4747,gods
4748,minimal electro
4749,blitz
4750,duran
4751,futurist
4752,gary numan
4753,tiktok
4754,real man
4755,la richards
4756,my favorit music
4757,nick beggs
4758,japan and ultravox
4759,fairytale
4760,serbian
4761,alternative country
4762,hardcore rap
4763,classic rap
4764,west coast rap
4765,female electronic
4766,classical terror
4767,tribute
4768,singer songwriter
4769,mute
4770,curve related
4771,crewe
4772,coverband
4773,tony soprano
4774,martin gore
4775,wanted soundtrack
4776,b-side
4777,streamable album
4778,amusing
4779,shot risk
4780,mcr
4781,cher
4782,n 1 hot 100 billboard
4783,sticky and sweet tour
4784,bucetacore
4785,laura pausini
4786,waaaaaaaannnnnttttttt
4787,new comers
4788,addicted
4789,simple
4790,the voice
4791,awesome ballads
4792,godtina
4793,she owns the throne
4794,crime
4795,songs i cry like a bitch to
4796,not placebo-like but still good
4797,weird but good
4798,awesomeee
4799,1960s
4800,1960's
4801,1970's
4802,1980's
4803,1950s
4804,50's
4805,approved by goku
4806,nineties
4807,approved by prince vegeta
4808,1990's
4809,40s
4810,1940s
4811,70s pop
4812,under two minutes
4813,60s pop
4814,reverie in me
4815,story
4816,oceanside
4817,my favorites
4818,bunnymen heaven
4819,ant farm
4820,electro-acoustic
4821,jimmy pages firm
4822,full-on
4823,top 20
4824,spacy downtempo
4825,trailer music
4826,souls
4827,native
4828,opera-like
4829,like
4830,check your meta tag
4831,oui fm
4832,80s metal
4833,at work
4834,1008
4835,guerilla
4836,more plays
4837,queen of last fm
4838,love gaga
4839,little monster
4840,queen of dance
4841,just dance
4842,the best singer
4843,fame
4844,piece of brit
4845,rock me in
4846,rich and famous
4847,let me be
4848,lover
4849,brit
4850,cherish
4851,cassie
4852,brooke hogan
4853,mary j blige
4854,paula deanda
4855,loud
4856,godga
4857,cannibal
4858,blow
4859,shady
4860,marshall mathers
4861,mathers
4862,yelawolf
4863,em
4864,yellerr
4865,detroit rap
4866,shady records
4867,recovery
4868,d12
4869,aftermath
4870,weezy
4871,drizzy
4872,interscope
4873,movie score composers
4874,slipknot
4875,melodic death doom metal
4876,symphonic folk doom metal
4877,swedish melodic death metal
4878,the corrs
4879,celtic tribal
4880,evanescence
4881,neon trees
4882,rock-a-rolla cover stars
4883,rock-a-rolla magazine cover stars
4884,funny shit
4885,modern talking
4886,shit glam
4887,rocker chick
4888,rockville ca
4889,playlist
4890,alex patsavas
4891,lissy trullie
4892,lykke li
4893,the asteroids galaxy tour
4894,say hi
4895,coconut records
4896,passion pit
4897,the temper trap
4898,the republic tigers
4899,the little ones
4900,janelle monae
4901,blind pilot
4902,malbec
4903,elvis perkins
4904,oppenheimer
4905,noisettes
4906,grizzly bear
4907,anya marina
4908,gotye
4909,the duke spirit
4910,nico stai
4911,my number one
4912,dark wave
4913,lustpop
4914,dd covers
4915,old school ebm
4916,darkwave-synth
4917,wave
4918,electro-goth
4919,bastardpop
4920,sisters of mercry clone
4921,performance
4922,dd solo
4923,minimal electronic
4924,melodic power metal
4925,hard pop
4926,resident evil
4927,rominhocsf
4928,testana
4929,atari electronic
4930,microhouse
4931,swedish electro
4932,romanian folk
4933,romanian
4934,lets dance
4935,a cappella
4936,true metal
4937,beatles
4938,tony hawk underground 2
4939,tekkonkinkreet
4940,a town in blue
4941,nsync
4942,simple plan
4943,just a girl
4944,song  of the decade
4945,jordin sparks
4946,shakira - give it up to me
4947,freshlyground
4948,the best official world cup song ever
4949,apologetics
4950,debate
4951,christianity
4952,gorgeousity
4953,nasheed
4954,filmgroove
4955,audiobook
4956,impossible for liberals to deal with
4957,faith
4958,bible study
4959,otaku
4960,science
4961,conservative
4962,chanting
4963,cult favorite
4964,talk radio
4965,doctor who
4966,richard dawkins
4967,small government
4968,bellydance
4969,porn soundtrack
4970,islam
4971,religion
4972,spaghetti western
4973,atheism
4974,own it
4975,liberty
4976,ummah
4977,porn music
4978,liberal media
4979,kazu
4980,boss sound
4981,jamaica
4982,pioneers
4983,traditional skinhead
4984,dirty reggae
4985,trojan
4986,skinhead
4987,pama
4988,rude bwoy
4989,oi
4990,psychobilly swing
4991,neo-swing
4992,traditional ska
4993,good 3wave ska
4994,2tone
4995,jamaican ska
4996,oibilly
4997,giddy-up giddy-up
4998,symarip
4999,toaster
5000,neo rockabilly
5001,irish punk
5002,irish folk
5003,indonesian
5004,the aggrolites
5005,heavy organ
5006,folk punk
5007,peter tosh
5008,collie
5009,skinhead raggae
5010,i am home
5011,makes me bad
5012,hard on for jesus
5013,sweet to taste it
5014,road trip
5015,driving me insane
5016,sleazy
5017,driving
5018,amazing grace
5019,i dig you
5020,gospel-noise
5021,sexy and energetic
5022,weird drum solo
5023,best morning and midnight music
5024,cowboys and angels
5025,bad old times
5026,rock anthem
5027,best song on album
5028,bernard butler
5029,girls night out
5030,brawling
5031,one of the best songs of 90s
5032,midnight where the day begins
5033,oh ohio
5034,my university
5035,good old days of champagne
5036,rock steady
5037,paranoic
5038,on drugs
5039,melodramatic synths
5040,riders on the storm
5041,sounds like whale from sweden
5042,one of the sexiest songs ever
5043,sexy as hell
5044,dream-folk
5045,best advert music ever
5046,sad and beautiful
5047,heavenly sweet
5048,dudelsackrock
5049,darkwave gothic
5050,dad
5051,gothrock
5052,asp
5053,sisters of mercy
5054,in my heart
5055,unheilig
5056,gothrock gotik romantic sad
5057,temple of the torn
5058,mick jagger
5059,moody
5060,southern
5061,melodic hard rock
5062,guitar riffage
5063,top 24
5064,tim urban
5065,top 50
5066,luke shaffer
5067,ska metal
5068,geek
5069,nerdcore
5070,german hiphop
5071,berlin
5072,hamburg
5073,stuttgart
5074,austrian
5075,hessisch
5076,choon
5077,incalus
5078,vikernes inspired happy frostbitten black viking thrash pirate metal from the fiery pits of serious business
5079,maltese
5080,bosnian
5081,paradiso girls
5082,bajan
5083,barbados
5084,slovene
5085,belgium
5086,moroccan
5087,malta
5088,calypso
5089,bahama
5090,caribbean
5091,guys i would fuck
5092,please let me lick you
5093,korea
5094,balkan
5095,untouched
5096,chicos
5097,dantes
5098,fabrika
5099,popular music
5100,masha fokina
5101,para normalnyh
5102,2 normal
5103,anti-crisi girl
5104,svetlana lboda
5105,loboda
5106,svetlana
5107,nu virgos
5108,be my valentine
5109,ukraine
5110,mogilevskaya
5111,real o
5112,ukrainian music
5113,future fusion metal
5114,shoulhavemoreplays
5115,soul sexy
5116,hannah montana
5117,gloom
5118,moby dick
5119,chilean rock
5120,fucking fuck
5121,prog math rock
5122,death rap
5123,good songs
5124,all-time favorites
5125,80s y 90s
5126,90s rock
5127,top rock songs
5128,all time favourites
5129,2-step
5130,2003
5131,2001
5132,sexxatraxxion
5133,latin boogaloo
5134,favorite album
5135,chamber pop
5136,afrikaans
5137,dancer
5138,destiny
5139,attention seeking whore
5140,sucks
5141,glitter
5142,glitter bitch
5143,another reason to hate canadian music
5144,mini-rihanna
5145,devil
5146,superman
5147,best rapper
5148,lovable
5149,most hated
5150,belly dancer
5151,shaki
5152,most talented
5153,best dancer alive
5154,gone too soon
5155,gone but not forgotten
5156,fatty
5157,the vampire diaries
5158,polish artist
5159,sentimental
5160,post screamo
5161,polish music drama
5162,best prodigy remix
5163,easy a soundtrack
5164,most beautiful
5165,words are cheap to describe my love
5166,i listened to it over and over again
5167,to sing
5168,so beautiful i could seriously cry
5169,a piece of me
5170,happy happy joy joy
5171,songs that make you want to sing along
5172,amazing singer
5173,eargasmic
5174,brings tears to my eyes
5175,song for rides
5176,optimistic
5177,creepy but amazing
5178,favourite lyrics
5179,when you are happy or unhappy
5180,can't stop listening
5181,cheers me up everytime
5182,best cover ever
5183,songs i am likely to start singing loudly in public
5184,no escape from loving it
5185,my mind is literally blown to pieces
5186,countrycore
5187,anthemic
5188,wistful
5189,stylish
5190,red red groovy
5191,majestic
5192,97x
5193,james bond
5194,village
5195,lyrics
5196,siouxsie
5197,bounce
5198,lag
5199,stones throw
5200,anti-folk
5201,gay fish
5202,electronic indie
5203,guitar-based digi-bongo acapella-rap-funk-comedy folk duo
5204,melodic rock
5205,life space
5206,mind-bursting
5207,bright
5208,love itself
5209,saving grace
5210,impartial
5211,higher force
5212,credo
5213,arrogant
5214,unconcerned
5215,pop collaboration
5216,rick ghraphixxx
5217,east-coast
5218,rick-villa
5219,ft-lauderdale
5220,rick villa
5221,lupe fiasco
5222,south rap
5223,street vanacular
5224,drake-like
5225,emir
5226,no1fan
5227,hiphop classic
5228,808 and heartbreak
5229,east coast
5230,nas
5231,relaxed-music
5232,apex hills
5233,apex-hills
5234,like rick ghraphixxx
5235,fond memories
5236,808s and heartbreak
5237,rick villy villa
5238,sickness
5239,g-o-a-t
5240,dope rhymes
5241,bob marley
5242,lovin it
5243,lamangous hiphop
5244,streetrhymes
5245,southern music
5246,gezellig
5247,allgemein
5248,aces
5249,adds
5250,psycho stoner
5251,psycho stoner rock
5252,80s heavy metal
5253,80s hard rock
5254,stoner psychedelic dull rock
5255,southern stoner rock
5256,stoner
5257,stoner power rock
5258,mosh metal
5259,rik emmet rock
5260,just enjoy
5261,mountain music
5262,for goodnight
5263,deutschrap
5264,dancecore
5265,trivium
5266,bloodhound gang
5267,norma jean
5268,russian shit
5269,soviet
5270,post-industrial
5271,synth-goth
5272,shelter
5273,memiors of an imperfect angel
5274,tricky stewart
5275,leaked
5276,brandy norwood
5277,long distance
5278,human
5279,list
5280,crazy amazing
5281,nerina pallot
5282,deutsche schlager
5283,synthesizer
5284,ural
5285,lightwave
5286,urbanwave
5287,cigarettes
5288,robots
5289,co
5290,heretics
5291,sailing
5292,español
5293,cities in dust
5294,better than britney spears
5295,better than madonna
5296,rainha do rock
5297,hino nacional brasileiro
5298,club trance
5299,bariloche 2011
5300,eclipse con las chiicas 8-7-10
5301,floraaah 3
5302,vos patiito liiindo :3
5303,nick y haylie
5304,sam and nick au
5305,esos momentos de horarios raros para ver erreway en el 9 comentando con siss nuestras parejas cambiadas jaja
5306,con voos en el autoo viejos tiempor tro tro
5307,adiction :d  lll
5308,jaime siempre con argentina -l-
5309,papii robert baba lll
5310,cancion para llorar un dia depre-amo este tema :d l
5311,divina y yo -- 14- 01- 09 --  17:45  --- sala 2  -------- twilight    lll
5312,el mejor regalo de ella con esta cancion 3
5313,el mejor regalode ella con esta cancion 3
5314,nick and haylie
5315,noches de insomnio mirando video lll
5316,eclipse   lll
5317,coreo  full :p
5318,tiempos tristez y raros en floricienta :c
5319,ayy divina te acordas en la casa de la tia con el grabador cantando
5320,ayy que epocas viviamos suspirando por el freezer lll :d jaja
5321,t-kiero florr
5322,recuerdoss de la infancia con siss
5323,viejasoss xp por dioos el extrano de pelo largo sin precupaciones va :p  3
5324,viejos tiempos lll
5325,er
5326,cd de britney en el auto con replay para cantarla con florr
5327,love ya  lll
5328,supergroup
5329,space age pop
5330,classic sixties
5331,neomelodico
5332,mito
5333,oldschool hardcore
5334,haotic
5335,great heavy metal band
5336,the voice of an angel will echo in our hearts forever
5337,the greatest hard rock band of 60s
5338,great hard rock band of 80s
5339,they will rock you
5340,the best rock band ive ever heard
5341,a well-know classic rock of 70s
5342,really nothing else matters they are my favourite band
5343,they have made the story of the rock n roll
5344,great unforgettable rock band
5345,the greatest hard rock band on earth
5346,satanic black metal
5347,post-avant blackened shoegrind
5348,messenger of the apocalypse
5349,portugues
5350,boyband flopada
5351,bando de gaydacu
5352,backstreet boys da favela
5353,born this way
5354,thrashdeath
5355,arniecore
5356,pagan industrial progressive gay pop
5357,mtv black metal
5358,fag
5359,swiss
5360,oldschool death metal
5361,drum machine
5362,galaxie 500
5363,sound effects
5364,aberdeen
5365,sfx
5366,james watt
5367,baixar
5368,fucking epic
5369,fucking great cover
5370,matell
5371,diana ross
5372,crystal gayle
5373,top 100 pop songs
5374,forever young
5375,bob dylan
5376,tinband
5377,thomas ian nicholas band
5378,the way we were
5379,barbara streisand
5380,leon russell
5381,elton john
5382,country top songs
5383,top 100 artist
5384,country songs
5385,top 100 single
5386,whats goin on
5387,marvin gaye
5388,strange fruit
5389,billie holiday
5390,jake gylenhaal
5391,heath ledger
5392,brokeback mountain
5393,ambiant
5394,classique
5395,shania twain
5396,faith hill
5397,nickelback
5398,zac efron
5399,cast of high school musical
5400,high school musical
5401,down tempo
5402,don giovanni
5403,tim burton
5404,seiyuu
5405,j-punk
5406,holy shit this music is better than sex i think im going to go murder my dog this is so awesome
